movie_id,title,overview,genres,keywords,cast,crew,tags
8457,Drillbit Taylor,"['Three', 'kids', 'hire', 'a', 'low-budget', 'bodyguard', 'to', 'protect', 'them', 'from', 'the', 'playground', 'bully,', 'not', 'realising', 'he', 'is', 'just', 'a', 'homeless', 'beggar', 'and', 'petty', 'thief', 'looking', 'for', 'some', 'easy', 'cash.']",['Comedy'],"['prison', 'jealousy', 'homelessperson', 'beach', 'parentskidsrelationship', 'fight', 'bodyguard', 'protection', 'nerd', 'highschool', 'substituteteacher', 'campus', 'teacher', 'principal', 'celebration', 'schoolbus', 'aftercreditsstinger', 'schoollife', 'teachersandstudents']","['OwenWilson', 'LeslieMann', 'JoshPeck']",['StevenBrill'],"['Three', 'kids', 'hire', 'a', 'low-budget', 'bodyguard', 'to', 'protect', 'them', 'from', 'the', 'playground', 'bully,', 'not', 'realising', 'he', 'is', 'just', 'a', 'homeless', 'beggar', 'and', 'petty', 'thief', 'looking', 'for', 'some', 'easy', 'cash.', 'Comedy', 'prison', 'jealousy', 'homelessperson', 'beach', 'parentskidsrelationship', 'fight', 'bodyguard', 'protection', 'nerd', 'highschool', 'substituteteacher', 'campus', 'teacher', 'principal', 'celebration', 'schoolbus', 'aftercreditsstinger', 'schoollife', 'teachersandstudents', 'OwenWilson', 'LeslieMann', 'JoshPeck', 'StevenBrill']"
64685,Extremely Loud & Incredibly Close,"['A', 'year', 'after', 'his', ""father's"", 'death,', 'Oskar,', 'a', 'troubled', 'young', 'boy,', 'discovers', 'a', 'mysterious', 'key', 'he', 'believes', 'was', 'left', 'for', 'him', 'by', 'his', 'father', 'and', 'embarks', 'on', 'a', 'scavenger', 'hunt', 'to', 'find', 'the', 'matching', 'lock.']",['Drama'],"['basedonnovel', 'autism', 'key', 'scavengerhunt', 'deathoffather', 'youngboy', 'newyorkcity', 'tambourine', 'lock', 'grieving', 'post9/11']","['ThomasHorn', 'TomHanks', 'SandraBullock']",['StephenDaldry'],"['A', 'year', 'after', 'his', ""father's"", 'death,', 'Oskar,', 'a', 'troubled', 'young', 'boy,', 'discovers', 'a', 'mysterious', 'key', 'he', 'believes', 'was', 'left', 'for', 'him', 'by', 'his', 'father', 'and', 'embarks', 'on', 'a', 'scavenger', 'hunt', 'to', 'find', 'the', 'matching', 'lock.', 'Drama', 'basedonnovel', 'autism', 'key', 'scavengerhunt', 'deathoffather', 'youngboy', 'newyorkcity', 'tambourine', 'lock', 'grieving', 'post9/11', 'ThomasHorn', 'TomHanks', 'SandraBullock', 'StephenDaldry']"
38357,Morning Glory,"['A', 'young', 'and', 'devoted', 'morning', 'television', 'producer', 'is', 'hired', 'as', 'an', 'executive', 'producer', 'on', 'a', 'long-running', 'morning', 'show', 'at', 'a', 'once-prominent', 'but', 'currently', 'failing', 'station', 'in', 'New', 'York', 'City.', 'Eager', 'to', 'keep', 'the', 'show', 'on', 'air,', 'she', 'recruits', 'a', 'former', 'news', 'journalist', 'and', 'anchor', 'who', 'disapproves', 'of', 'co-hosting', 'a', 'show', 'that', 'does', 'not', 'deal', 'with', 'real', 'news', 'stories.']","['Comedy', 'Drama', 'Romance']","['workethic', 'tvmorningshow', 'tvreporter']","['RachelMcAdams', 'HarrisonFord', 'PatrickWilson']",['RogerMichell'],"['A', 'young', 'and', 'devoted', 'morning', 'television', 'producer', 'is', 'hired', 'as', 'an', 'executive', 'producer', 'on', 'a', 'long-running', 'morning', 'show', 'at', 'a', 'once-prominent', 'but', 'currently', 'failing', 'station', 'in', 'New', 'York', 'City.', 'Eager', 'to', 'keep', 'the', 'show', 'on', 'air,', 'she', 'recruits', 'a', 'former', 'news', 'journalist', 'and', 'anchor', 'who', 'disapproves', 'of', 'co-hosting', 'a', 'show', 'that', 'does', 'not', 'deal', 'with', 'real', 'news', 'stories.', 'Comedy', 'Drama', 'Romance', 'workethic', 'tvmorningshow', 'tvreporter', 'RachelMcAdams', 'HarrisonFord', 'PatrickWilson', 'RogerMichell']"
1833,Rent,"['This', 'rock', 'opera', 'tells', 'the', 'story', 'of', 'one', 'year', 'in', 'the', 'life', 'of', 'a', 'group', 'of', 'bohemians', 'struggling', 'in', 'modern', 'day', 'East', 'Village', 'New', 'York.', 'The', 'story', 'centers', 'around', 'Mark', 'and', 'Roger,', 'two', 'roommates.', 'While', 'a', 'former', 'tragedy', 'has', 'made', 'Roger', 'numb', 'to', 'life,', 'Mark', 'tries', 'to', 'capture', 'it', 'through', 'his', 'attempts', 'to', 'make', 'a', 'film.', 'In', 'the', 'year', 'that', 'follows,', 'the', 'group', 'deals', 'with', 'love,', 'loss,', 'AIDS,', 'and', 'modern', 'day', 'life.']","['Drama', 'Romance']","['gay', 'sex', 'aids', 'musical', 'hiv', 'basedonplay', 'africanamerican', 'rockopera', 'missingperson', 'hivpositive', 'homemovie', 'mugging', 'telephonecall\xa0', 'lowereastside']","['AnthonyRapp', 'AdamPascal', 'RosarioDawson']",['ChrisColumbus'],"['This', 'rock', 'opera', 'tells', 'the', 'story', 'of', 'one', 'year', 'in', 'the', 'life', 'of', 'a', 'group', 'of', 'bohemians', 'struggling', 'in', 'modern', 'day', 'East', 'Village', 'New', 'York.', 'The', 'story', 'centers', 'around', 'Mark', 'and', 'Roger,', 'two', 'roommates.', 'While', 'a', 'former', 'tragedy', 'has', 'made', 'Roger', 'numb', 'to', 'life,', 'Mark', 'tries', 'to', 'capture', 'it', 'through', 'his', 'attempts', 'to', 'make', 'a', 'film.', 'In', 'the', 'year', 'that', 'follows,', 'the', 'group', 'deals', 'with', 'love,', 'loss,', 'AIDS,', 'and', 'modern', 'day', 'life.', 'Drama', 'Romance', 'gay', 'sex', 'aids', 'musical', 'hiv', 'basedonplay', 'africanamerican', 'rockopera', 'missingperson', 'hivpositive', 'homemovie', 'mugging', 'telephonecall\xa0', 'lowereastside', 'AnthonyRapp', 'AdamPascal', 'RosarioDawson', 'ChrisColumbus']"
1683,The Reaping,"['Katherine', 'Morrissey,', 'a', 'former', 'Christian', 'missionary,', 'lost', 'her', 'faith', 'after', 'the', 'tragic', 'deaths', 'of', 'her', 'family.', 'Now', 'she', 'applies', 'her', 'expertise', 'to', 'debunking', 'religious', 'phenomena.', 'When', 'a', 'series', 'of', 'biblical', 'plagues', 'overrun', 'a', 'small', 'town,', 'Katherine', 'arrives', 'to', 'prove', 'that', 'a', 'supernatural', 'force', 'is', 'not', 'behind', 'the', 'occurrences,', 'but', 'soon', 'finds', 'that', 'science', 'cannot', 'explain', 'what', 'is', 'happening.', 'Instead,', 'she', 'must', 'regain', 'her', 'faith', 'to', 'combat', 'the', 'evil', 'that', 'waits', 'in', 'a', 'Louisiana', 'swamp.']",['Horror'],"['river', 'miracle', 'bible', 'louisiana', 'frog', 'grasshopper', 'faith']","['HilarySwank', 'DavidMorrissey', 'IdrisElba']",['StephenHopkins'],"['Katherine', 'Morrissey,', 'a', 'former', 'Christian', 'missionary,', 'lost', 'her', 'faith', 'after', 'the', 'tragic', 'deaths', 'of', 'her', 'family.', 'Now', 'she', 'applies', 'her', 'expertise', 'to', 'debunking', 'religious', 'phenomena.', 'When', 'a', 'series', 'of', 'biblical', 'plagues', 'overrun', 'a', 'small', 'town,', 'Katherine', 'arrives', 'to', 'prove', 'that', 'a', 'supernatural', 'force', 'is', 'not', 'behind', 'the', 'occurrences,', 'but', 'soon', 'finds', 'that', 'science', 'cannot', 'explain', 'what', 'is', 'happening.', 'Instead,', 'she', 'must', 'regain', 'her', 'faith', 'to', 'combat', 'the', 'evil', 'that', 'waits', 'in', 'a', 'Louisiana', 'swamp.', 'Horror', 'river', 'miracle', 'bible', 'louisiana', 'frog', 'grasshopper', 'faith', 'HilarySwank', 'DavidMorrissey', 'IdrisElba', 'StephenHopkins']"
62835,Colombiana,"['Zoe', 'Saldana', 'plays', 'a', 'young', 'woman', 'who,', 'after', 'witnessing', 'her', 'parents’', 'murder', 'as', 'a', 'child', 'in', 'Bogota,', 'grows', 'up', 'to', 'be', 'a', 'stone-cold', 'assassin.', 'She', 'works', 'for', 'her', 'uncle', 'as', 'a', 'hitman', 'by', 'day,', 'but', 'her', 'personal', 'time', 'is', 'spent', 'engaging', 'in', 'vigilante', 'murders', 'that', 'she', 'hopes', 'will', 'lead', 'her', 'to', 'her', 'ultimate', 'target:', 'the', 'mobster', 'responsible', 'for', 'her', ""parents'"", 'death.']","['Action', 'Thriller', 'Crime', 'Drama']","['streetgang', 'uncle', 'femaleassassin', 'witnesstomurder']","['ZoeSaldana', 'CliffCurtis', 'CallumBlue']",['OlivierMegaton'],"['Zoe', 'Saldana', 'plays', 'a', 'young', 'woman', 'who,', 'after', 'witnessing', 'her', 'parents’', 'murder', 'as', 'a', 'child', 'in', 'Bogota,', 'grows', 'up', 'to', 'be', 'a', 'stone-cold', 'assassin.', 'She', 'works', 'for', 'her', 'uncle', 'as', 'a', 'hitman', 'by', 'day,', 'but', 'her', 'personal', 'time', 'is', 'spent', 'engaging', 'in', 'vigilante', 'murders', 'that', 'she', 'hopes', 'will', 'lead', 'her', 'to', 'her', 'ultimate', 'target:', 'the', 'mobster', 'responsible', 'for', 'her', ""parents'"", 'death.', 'Action', 'Thriller', 'Crime', 'Drama', 'streetgang', 'uncle', 'femaleassassin', 'witnesstomurder', 'ZoeSaldana', 'CliffCurtis', 'CallumBlue', 'OlivierMegaton']"
1887,Marie Antoinette,"['The', 'retelling', 'of', ""France's"", 'iconic', 'but', 'ill-fated', 'queen,', 'Marie', 'Antoinette.', 'From', 'her', 'betrothal', 'and', 'marriage', 'to', 'Louis', 'XVI', 'at', '15', 'to', 'her', 'reign', 'as', 'queen', 'at', '19', 'and', 'ultimately', 'the', 'fall', 'of', 'Versailles.']","['Drama', 'History']","['shoe', 'voiceover', 'rite', 'theatreaudience', 'brideandgroom', 'deathofking', 'applause', 'womandirector']","['KirstenDunst', 'JasonSchwartzman', 'JudyDavis']",['SofiaCoppola'],"['The', 'retelling', 'of', ""France's"", 'iconic', 'but', 'ill-fated', 'queen,', 'Marie', 'Antoinette.', 'From', 'her', 'betrothal', 'and', 'marriage', 'to', 'Louis', 'XVI', 'at', '15', 'to', 'her', 'reign', 'as', 'queen', 'at', '19', 'and', 'ultimately', 'the', 'fall', 'of', 'Versailles.', 'Drama', 'History', 'shoe', 'voiceover', 'rite', 'theatreaudience', 'brideandgroom', 'deathofking', 'applause', 'womandirector', 'KirstenDunst', 'JasonSchwartzman', 'JudyDavis', 'SofiaCoppola']"
10315,Fantastic Mr. Fox,"['The', 'Fantastic', 'Mr.', 'Fox', 'bored', 'with', 'his', 'current', 'life,', 'plans', 'a', 'heist', 'against', 'the', 'three', 'local', 'farmers.', 'The', 'farmers,', 'tired', 'of', 'sharing', 'their', 'chickens', 'with', 'the', 'sly', 'fox,', 'seek', 'revenge', 'against', 'him', 'and', 'his', 'family.']","['Adventure', 'Animation', 'Comedy', 'Family']","['fox', 'tree', 'peasant', 'revenge', 'cider', 'tale', 'farmlife']","['GeorgeClooney', 'MerylStreep', 'JasonSchwartzman']",['WesAnderson'],"['The', 'Fantastic', 'Mr.', 'Fox', 'bored', 'with', 'his', 'current', 'life,', 'plans', 'a', 'heist', 'against', 'the', 'three', 'local', 'farmers.', 'The', 'farmers,', 'tired', 'of', 'sharing', 'their', 'chickens', 'with', 'the', 'sly', 'fox,', 'seek', 'revenge', 'against', 'him', 'and', 'his', 'family.', 'Adventure', 'Animation', 'Comedy', 'Family', 'fox', 'tree', 'peasant', 'revenge', 'cider', 'tale', 'farmlife', 'GeorgeClooney', 'MerylStreep', 'JasonSchwartzman', 'WesAnderson']"
2687,Memoirs of an Invisible Man,"['After', 'a', 'freak', 'accident,', 'an', 'invisible', 'yuppie', 'runs', 'for', 'his', 'life', 'from', 'a', 'treacherous', 'CIA', 'official', 'while', 'trying', 'to', 'cope', 'with', 'his', 'new', 'life.']","['Comedy', 'Fantasy', 'ScienceFiction']",['invisibleman'],"['ChevyChase', 'DarylHannah', 'SamNeill']",['JohnCarpenter'],"['After', 'a', 'freak', 'accident,', 'an', 'invisible', 'yuppie', 'runs', 'for', 'his', 'life', 'from', 'a', 'treacherous', 'CIA', 'official', 'while', 'trying', 'to', 'cope', 'with', 'his', 'new', 'life.', 'Comedy', 'Fantasy', 'ScienceFiction', 'invisibleman', 'ChevyChase', 'DarylHannah', 'SamNeill', 'JohnCarpenter']"
194,Amélie,"['At', 'a', 'tiny', 'Parisian', 'café,', 'the', 'adorable', 'yet', 'painfully', 'shy', 'Amélie', '(Audrey', 'Tautou)', 'accidentally', 'discovers', 'a', 'gift', 'for', 'helping', 'others.', 'Soon', 'Amelie', 'is', 'spending', 'her', 'days', 'as', 'a', 'matchmaker,', 'guardian', 'angel,', 'and', 'all-around', 'do-gooder.', 'But', 'when', 'she', 'bumps', 'into', 'a', 'handsome', 'stranger,', 'will', 'she', 'find', 'the', 'courage', 'to', 'become', 'the', 'star', 'of', 'her', 'very', 'own', 'love', 'story?']","['Comedy', 'Romance']","['paris', 'lovetriangle', 'ghosttrain', 'sex-shop', 'shyness', 'montmartre', 'daughter', 'gardengnome', 'journeyroundtheworld', 'photography']","['AudreyTautou', 'MathieuKassovitz', 'Rufus']",['Jean-PierreJeunet'],"['At', 'a', 'tiny', 'Parisian', 'café,', 'the', 'adorable', 'yet', 'painfully', 'shy', 'Amélie', '(Audrey', 'Tautou)', 'accidentally', 'discovers', 'a', 'gift', 'for', 'helping', 'others.', 'Soon', 'Amelie', 'is', 'spending', 'her', 'days', 'as', 'a', 'matchmaker,', 'guardian', 'angel,', 'and', 'all-around', 'do-gooder.', 'But', 'when', 'she', 'bumps', 'into', 'a', 'handsome', 'stranger,', 'will', 'she', 'find', 'the', 'courage', 'to', 'become', 'the', 'star', 'of', 'her', 'very', 'own', 'love', 'story?', 'Comedy', 'Romance', 'paris', 'lovetriangle', 'ghosttrain', 'sex-shop', 'shyness', 'montmartre', 'daughter', 'gardengnome', 'journeyroundtheworld', 'photography', 'AudreyTautou', 'MathieuKassovitz', 'Rufus', 'Jean-PierreJeunet']"
78698,Big Miracle,"['Based', 'on', 'an', 'inspiring', 'true', 'story,', 'a', 'small-town', 'news', 'reporter', '(Krasinski)', 'and', 'a', 'Greenpeace', 'volunteer', '(Barrymore)', 'enlist', 'the', 'help', 'of', 'rival', 'superpowers', 'to', 'save', 'three', 'majestic', 'gray', 'whales', 'trapped', 'under', 'the', 'ice', 'of', 'the', 'Arctic', 'Circle.', '‘Big', 'Miracle’', 'is', 'adapted', 'from', 'the', 'nonfiction', 'book', '‘Freeing', 'the', 'Whales:', 'How', 'the', 'Media', 'Created', 'the', 'World’s', 'Greatest', 'Non-Event’', 'by', 'Tom', 'Rose.']","['Adventure', 'Drama', 'Romance']","['whale', 'alaska', 'aftercreditsstinger', 'duringcreditsstinger', 'greenpeace', 'animalprotection']","['DrewBarrymore', 'JohnKrasinski', 'KristenBell']",['KenKwapis'],"['Based', 'on', 'an', 'inspiring', 'true', 'story,', 'a', 'small-town', 'news', 'reporter', '(Krasinski)', 'and', 'a', 'Greenpeace', 'volunteer', '(Barrymore)', 'enlist', 'the', 'help', 'of', 'rival', 'superpowers', 'to', 'save', 'three', 'majestic', 'gray', 'whales', 'trapped', 'under', 'the', 'ice', 'of', 'the', 'Arctic', 'Circle.', '‘Big', 'Miracle’', 'is', 'adapted', 'from', 'the', 'nonfiction', 'book', '‘Freeing', 'the', 'Whales:', 'How', 'the', 'Media', 'Created', 'the', 'World’s', 'Greatest', 'Non-Event’', 'by', 'Tom', 'Rose.', 'Adventure', 'Drama', 'Romance', 'whale', 'alaska', 'aftercreditsstinger', 'duringcreditsstinger', 'greenpeace', 'animalprotection', 'DrewBarrymore', 'JohnKrasinski', 'KristenBell', 'KenKwapis']"
19898,Pandorum,"['Two', 'crew', 'members', 'wake', 'up', 'on', 'an', 'abandoned', 'spacecraft', 'with', 'no', 'idea', 'who', 'they', 'are,', 'how', 'long', ""they've"", 'been', 'asleep,', 'or', 'what', 'their', 'mission', 'is.', 'The', 'two', 'soon', 'discover', ""they're"", 'actually', 'not', 'alone', '–', 'and', 'the', 'reality', 'of', 'their', 'situation', 'is', 'more', 'horrifying', 'than', 'they', 'could', 'have', 'imagined.']","['Action', 'Horror', 'Mystery', 'ScienceFiction', 'Thriller']","['dystopia', 'spaceship', 'survival', 'mission']","['BenFoster', 'DennisQuaid', 'CamGigandet']",['ChristianAlvart'],"['Two', 'crew', 'members', 'wake', 'up', 'on', 'an', 'abandoned', 'spacecraft', 'with', 'no', 'idea', 'who', 'they', 'are,', 'how', 'long', ""they've"", 'been', 'asleep,', 'or', 'what', 'their', 'mission', 'is.', 'The', 'two', 'soon', 'discover', ""they're"", 'actually', 'not', 'alone', '–', 'and', 'the', 'reality', 'of', 'their', 'situation', 'is', 'more', 'horrifying', 'than', 'they', 'could', 'have', 'imagined.', 'Action', 'Horror', 'Mystery', 'ScienceFiction', 'Thriller', 'dystopia', 'spaceship', 'survival', 'mission', 'BenFoster', 'DennisQuaid', 'CamGigandet', 'ChristianAlvart']"
72358,A Thousand Words,"['Jack', 'McCall', 'is', 'a', 'fast-talking', 'literary', 'agent,', 'who', 'can', 'close', 'any', 'deal,', 'any', 'time,', 'any', 'way.', 'He', 'has', 'set', 'his', 'sights', 'on', 'New', 'Age', 'guru', 'Dr.', 'Sinja', '(Cliff', 'Curtis)', 'for', 'his', 'own', 'selfish', 'purposes.', 'But', 'Dr.', 'Sinja', 'is', 'on', 'to', 'him,', 'and', 'Jack’s', 'life', 'comes', 'unglued', 'after', 'a', 'magical', 'Bodhi', 'tree', 'mysteriously', 'appears', 'in', 'his', 'backyard.', 'With', 'every', 'word', 'Jack', 'speaks,', 'a', 'leaf', 'falls', 'from', 'the', 'tree', 'and', 'he', 'realizes', 'that', 'when', 'the', 'last', 'leaf', 'falls,', 'both', 'he', 'and', 'the', 'tree', 'are', 'toast.', 'Words', 'have', 'never', 'failed', 'Jack', 'McCall,', 'but', 'now', 'he’s', 'got', 'to', 'stop', 'talking', 'and', 'conjure', 'up', 'some', 'outrageous', 'ways', 'to', 'communicate', 'or', 'he’s', 'a', 'goner.']","['Drama', 'Comedy']","['liar', 'literaryagent']","['EddieMurphy', 'AllisonJanney', 'CliffCurtis']",['BrianRobbins'],"['Jack', 'McCall', 'is', 'a', 'fast-talking', 'literary', 'agent,', 'who', 'can', 'close', 'any', 'deal,', 'any', 'time,', 'any', 'way.', 'He', 'has', 'set', 'his', 'sights', 'on', 'New', 'Age', 'guru', 'Dr.', 'Sinja', '(Cliff', 'Curtis)', 'for', 'his', 'own', 'selfish', 'purposes.', 'But', 'Dr.', 'Sinja', 'is', 'on', 'to', 'him,', 'and', 'Jack’s', 'life', 'comes', 'unglued', 'after', 'a', 'magical', 'Bodhi', 'tree', 'mysteriously', 'appears', 'in', 'his', 'backyard.', 'With', 'every', 'word', 'Jack', 'speaks,', 'a', 'leaf', 'falls', 'from', 'the', 'tree', 'and', 'he', 'realizes', 'that', 'when', 'the', 'last', 'leaf', 'falls,', 'both', 'he', 'and', 'the', 'tree', 'are', 'toast.', 'Words', 'have', 'never', 'failed', 'Jack', 'McCall,', 'but', 'now', 'he’s', 'got', 'to', 'stop', 'talking', 'and', 'conjure', 'up', 'some', 'outrageous', 'ways', 'to', 'communicate', 'or', 'he’s', 'a', 'goner.', 'Drama', 'Comedy', 'liar', 'literaryagent', 'EddieMurphy', 'AllisonJanney', 'CliffCurtis', 'BrianRobbins']"
8271,Disturbia,"['Kale', 'is', 'a', '17-year-old', 'placed', 'under', 'house', 'arrest', 'after', 'punching', 'his', 'teacher.', 'He', 'is', 'confined', 'to', 'his', 'house,', 'and', 'decides', 'to', 'use', 'his', 'free', 'time', 'spying', 'on', 'his', 'neighbors.', 'Things', 'start', 'to', 'get', 'weird', 'when', 'guests', 'enter', 'the', ""Turner's"", 'house', 'and', ""don't"", 'come', 'back', 'out.', 'Kale', 'and', 'his', 'friends,', 'Ronnie', 'and', 'Ashley,', 'start', 'to', 'grow', 'more', 'and', 'more', 'interested', 'in', 'what', 'is', 'actually', 'happening', 'within', 'the', 'house', 'of', 'Robert', 'Turner.']","['Thriller', 'Drama', 'Mystery']","['kidnapping', 'youngpeople']","['ShiaLaBeouf', 'SarahRoemer', 'Carrie-AnneMoss']",['D.J.Caruso'],"['Kale', 'is', 'a', '17-year-old', 'placed', 'under', 'house', 'arrest', 'after', 'punching', 'his', 'teacher.', 'He', 'is', 'confined', 'to', 'his', 'house,', 'and', 'decides', 'to', 'use', 'his', 'free', 'time', 'spying', 'on', 'his', 'neighbors.', 'Things', 'start', 'to', 'get', 'weird', 'when', 'guests', 'enter', 'the', ""Turner's"", 'house', 'and', ""don't"", 'come', 'back', 'out.', 'Kale', 'and', 'his', 'friends,', 'Ronnie', 'and', 'Ashley,', 'start', 'to', 'grow', 'more', 'and', 'more', 'interested', 'in', 'what', 'is', 'actually', 'happening', 'within', 'the', 'house', 'of', 'Robert', 'Turner.', 'Thriller', 'Drama', 'Mystery', 'kidnapping', 'youngpeople', 'ShiaLaBeouf', 'SarahRoemer', 'Carrie-AnneMoss', 'D.J.Caruso']"
5353,The Hunting Party,"['An', 'emerging', 'journalist', '(Jesse', 'Eisenberg),', 'an', 'experienced', 'cameraman', '(Terrence', 'Howard),', 'and', 'a', 'discredited', 'reporter', '(Richard', 'Gere)', 'find', 'their', 'bold', 'plan', 'to', 'capture', ""Bosnia's"", 'top', 'war', 'criminal', 'quickly', 'spiraling', 'out', 'of', 'control', 'when', 'a', 'UN', 'representative', 'mistakes', 'them', 'for', 'a', 'CIA', 'hit', 'squad', 'in', 'a', 'light-hearted', 'thriller', 'inspired', 'by', 'Scott', ""Anderson's"", 'popular', 'Esquire', 'article.', 'The', 'Weinstein', 'Company', 'provides', 'stateside']","['Action', 'Adventure', 'Thriller', 'Drama']","['civilwar', 'spy', 'hotel', 'journalist', 'journalism', 'warcrimes', 'hiddencamera', 'warvictim', 'warcorrespondent', 'war', 'balkanwar', 'serbia']","['RichardGere', 'TerrenceHoward', 'JamesBrolin']",['RichardShepard'],"['An', 'emerging', 'journalist', '(Jesse', 'Eisenberg),', 'an', 'experienced', 'cameraman', '(Terrence', 'Howard),', 'and', 'a', 'discredited', 'reporter', '(Richard', 'Gere)', 'find', 'their', 'bold', 'plan', 'to', 'capture', ""Bosnia's"", 'top', 'war', 'criminal', 'quickly', 'spiraling', 'out', 'of', 'control', 'when', 'a', 'UN', 'representative', 'mistakes', 'them', 'for', 'a', 'CIA', 'hit', 'squad', 'in', 'a', 'light-hearted', 'thriller', 'inspired', 'by', 'Scott', ""Anderson's"", 'popular', 'Esquire', 'article.', 'The', 'Weinstein', 'Company', 'provides', 'stateside', 'Action', 'Adventure', 'Thriller', 'Drama', 'civilwar', 'spy', 'hotel', 'journalist', 'journalism', 'warcrimes', 'hiddencamera', 'warvictim', 'warcorrespondent', 'war', 'balkanwar', 'serbia', 'RichardGere', 'TerrenceHoward', 'JamesBrolin', 'RichardShepard']"
110415,Snowpiercer,"['In', 'a', 'future', 'where', 'a', 'failed', 'global-warming', 'experiment', 'kills', 'off', 'most', 'life', 'on', 'the', 'planet,', 'a', 'class', 'system', 'evolves', 'aboard', 'the', 'Snowpiercer,', 'a', 'train', 'that', 'travels', 'around', 'the', 'globe', 'via', 'a', 'perpetual-motion', 'engine.']","['Action', 'ScienceFiction', 'Drama']","['fathersonrelationship', 'childlabour', 'brothel', 'winter', 'allegory', 'bridge', 'post-apocalyptic', 'dystopia', 'hijackingoftrain', 'basedoncomicbook', 'dam', 'rifle', 'pregnant', 'train', 'violence', 'basedongraphicnovel', 'guilt', 'revolt', 'duplicity', 'tunnel', 'socialclass', 'populationcontrol', 'perpetualwinter', 'cityruin']","['ChrisEvans', 'SongKang-ho', 'EdHarris']",['BongJoon-ho'],"['In', 'a', 'future', 'where', 'a', 'failed', 'global-warming', 'experiment', 'kills', 'off', 'most', 'life', 'on', 'the', 'planet,', 'a', 'class', 'system', 'evolves', 'aboard', 'the', 'Snowpiercer,', 'a', 'train', 'that', 'travels', 'around', 'the', 'globe', 'via', 'a', 'perpetual-motion', 'engine.', 'Action', 'ScienceFiction', 'Drama', 'fathersonrelationship', 'childlabour', 'brothel', 'winter', 'allegory', 'bridge', 'post-apocalyptic', 'dystopia', 'hijackingoftrain', 'basedoncomicbook', 'dam', 'rifle', 'pregnant', 'train', 'violence', 'basedongraphicnovel', 'guilt', 'revolt', 'duplicity', 'tunnel', 'socialclass', 'populationcontrol', 'perpetualwinter', 'cityruin', 'ChrisEvans', 'SongKang-ho', 'EdHarris', 'BongJoon-ho']"
1257,Because I Said So,"['In', 'an', 'effort', 'to', 'prevent', 'family', 'history', 'from', 'repeating', 'itself,', 'meddlesome', 'mom', 'Daphne', 'Wilder', 'attempts', 'to', 'set', 'up', 'her', 'youngest', 'daughter,', 'Milly,', 'with', 'Mr.', 'Right.', 'Meanwhile,', 'her', 'other', 'daughters', 'try', 'to', 'keep', 'their', ""mom's"", 'good', 'intentions', 'under', 'control.']",['Comedy'],"['mother', 'guitar', 'sistersisterrelationship', 'profession', 'newlove', 'architect', 'motherrole', 'lonelyheartsad', 'men', 'clothing', 'single', 'motherdaughterrelationship', 'losangeles', 'fashion', 'singlefather']","['DianeKeaton', 'MandyMoore', 'GabrielMacht']",['MichaelLehmann'],"['In', 'an', 'effort', 'to', 'prevent', 'family', 'history', 'from', 'repeating', 'itself,', 'meddlesome', 'mom', 'Daphne', 'Wilder', 'attempts', 'to', 'set', 'up', 'her', 'youngest', 'daughter,', 'Milly,', 'with', 'Mr.', 'Right.', 'Meanwhile,', 'her', 'other', 'daughters', 'try', 'to', 'keep', 'their', ""mom's"", 'good', 'intentions', 'under', 'control.', 'Comedy', 'mother', 'guitar', 'sistersisterrelationship', 'profession', 'newlove', 'architect', 'motherrole', 'lonelyheartsad', 'men', 'clothing', 'single', 'motherdaughterrelationship', 'losangeles', 'fashion', 'singlefather', 'DianeKeaton', 'MandyMoore', 'GabrielMacht', 'MichaelLehmann']"
62214,Frankenweenie,"['When', 'a', 'car', 'hits', 'young', ""Victor's"", 'pet', 'dog', 'Sparky,', 'Victor', 'decides', 'to', 'bring', 'him', 'back', 'to', 'life', 'the', 'only', 'way', 'he', 'knows', 'how.', 'But', 'when', 'the', 'bolt-necked', '""monster""', 'wreaks', 'havoc', 'and', 'terror', 'in', 'the', 'hearts', 'of', ""Victor's"", 'neighbors,', 'he', 'has', 'to', 'convince', 'them', 'that', ""Sparky's"", 'still', 'the', 'good,', 'loyal', 'friend', 'he', 'was.']","['Animation', 'Comedy', 'Family']","['shyness', 'stopmotion', 'blackandwhite', 'retro', 'dog', 'animaldeath', 'animallover']","['CharlieTahan', ""CatherineO'Hara"", 'MartinShort']",['TimBurton'],"['When', 'a', 'car', 'hits', 'young', ""Victor's"", 'pet', 'dog', 'Sparky,', 'Victor', 'decides', 'to', 'bring', 'him', 'back', 'to', 'life', 'the', 'only', 'way', 'he', 'knows', 'how.', 'But', 'when', 'the', 'bolt-necked', '""monster""', 'wreaks', 'havoc', 'and', 'terror', 'in', 'the', 'hearts', 'of', ""Victor's"", 'neighbors,', 'he', 'has', 'to', 'convince', 'them', 'that', ""Sparky's"", 'still', 'the', 'good,', 'loyal', 'friend', 'he', 'was.', 'Animation', 'Comedy', 'Family', 'shyness', 'stopmotion', 'blackandwhite', 'retro', 'dog', 'animaldeath', 'animallover', 'CharlieTahan', ""CatherineO'Hara"", 'MartinShort', 'TimBurton']"
